Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
3850000,0.31595236,1.3040973,115.76190476190476,1.5138889679071745,1.5138889679071745,0.07480348,0.020755103,0.00010767307,1.0
3860000,0.29265338,1.3040504,96.56521739130434,1.6016522438140532,1.6016522438140532,0.08368257,0.023382468,0.00010713629,1.0
3870000,0.19416668,1.3041663,391.61538461538464,0.014051229737770673,0.014051229737770673,0.049295668,0.024001872,0.000106618936,1.0
3880000,0.21447487,1.304199,146.96491228070175,1.2962963360930897,1.2962963360930897,0.048243638,0.02583826,0.00010607994,1.0
3890000,0.22425051,1.3038608,348.64,0.39041508775520717,0.39041508775520717,0.055281363,0.02225962,0.000105549865,1.0
3900000,0.15906937,1.3036506,169.20408163265307,1.2236363941734785,1.2236363941734785,0.04525114,0.023580344,0.00010502486,1.0
3910000,0.31759384,1.303833,124.84615384615384,1.4753846805312436,1.4753846805312436,None,None,None,1.0
3920000,0.30916294,1.3038344,161.88659793814432,1.350729459802182,1.350729459802182,0.08281285,0.020342935,0.000104483464,1.0
3930000,0.31630734,1.3035764,93.8169014084507,1.5481349028858848,1.5481349028858848,0.088271156,0.027614214,0.00010392369,1.0
3940000,0.30719125,1.3033098,136.89473684210526,1.4403773909127164,1.4403773909127164,0.07176494,0.023942586,0.00010338806,1.0
3950000,0.31142247,1.3029947,134.13513513513513,1.3544267056152846,1.3544267056152846,0.06868956,0.030026104,0.00010286548,1.0
3960000,0.33547404,1.3024356,143.52941176470588,1.3824648331821254,1.3824648331821254,0.079894945,0.023095546,0.00010234509,1.0
3970000,0.3123722,1.3017113,154.94666666666666,1.2883182284334025,1.2883182284334025,0.07641644,0.024676869,0.00010181988,1.0
3980000,0.35688642,1.3013167,123.09876543209876,1.4059643499564292,1.4059643499564292,0.0787208,0.018406348,0.00010129808,1.0
3990000,0.39098996,1.3012662,148.24590163934425,1.316597043720783,1.316597043720783,0.08395168,0.023683948,0.000100755446,1.0
4000000,0.32498524,1.3008571,128.87012987012986,1.4102727642219344,1.4102727642219344,0.06400625,0.01688617,0.00010024107,1.0
4010000,0.2858888,1.300101,156.17543859649123,1.2714074474125583,1.2714074474125583,0.07290329,0.024049914,9.972726e-05,1.0
4020000,0.30687916,1.299477,157.22222222222223,1.342207586779347,1.342207586779347,0.05948605,0.017782282,9.920728e-05,1.0
4030000,0.2734635,1.2992039,209.0909090909091,0.996065240983507,0.996065240983507,0.069790915,0.02250421,9.868129e-05,1.0
4040000,0.28765786,1.2990084,191.75471698113208,1.111519243440573,1.111519243440573,0.054666154,0.019821284,9.8163684e-05,1.0
4050000,0.24305725,1.2987045,188.30769230769232,1.1499682790451935,1.1499682790451935,0.061236,0.030972887,9.7650125e-05,1.0
4060000,0.2931603,1.2985461,139.56716417910448,1.2988182388909273,1.2988182388909273,0.07670675,0.022003165,9.711969e-05,1.0
