Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1860000,0.037571386,0.019734856,0.022200286,0.00011481249,1.3330773,1172.3333333333333,0.06779955232050269,0.06779955232050269,1.0
1870000,0.08805158,0.042163394,0.024616415,0.00011370649,1.3325945,565.2,1.5861496556695784,1.5861496556695784,1.0
1880000,0.07331884,0.036128752,0.021009346,0.00011267726,1.332021,1006.5555555555555,0.8153884655589031,0.8153884655589031,1.0
1890000,-0.026220422,0.03183217,0.02216373,0.00011157647,1.3319633,1999.0,-1.6235007401555777,-1.6235007401555777,1.0
1900000,0.0017870152,0.015711198,0.020262308,0.00011046447,1.3319316,385.6666666666667,2.03469963837415,2.03469963837415,1.0
1910000,0.021327557,0.037964225,0.02934119,0.00010943289,1.3316064,308.6,2.077599722688319,2.077599722688319,1.0
1920000,-0.004865195,0.030635407,0.03158265,0.00010840248,1.3316723,774.1428571428571,1.1707139034655742,1.1707139034655742,1.0
1930000,-0.03178223,0.033011448,0.023979101,0.00010736807,1.3320524,1467.235294117647,0.6791107498380976,0.6791107498380976,1.0
1940000,0.0022185945,0.023905369,0.022199476,0.00010630566,1.331992,512.2,-1.6232505701482296,-1.6232505701482296,1.0
1950000,-0.021738056,0.029444175,0.024607034,0.00010516048,1.3316642,239.0,1.8459329283097758,1.8459329283097758,1.0
1960000,0.0030656403,0.027056953,0.023358237,0.000104010884,1.3313849,814.6,1.1184996363559836,1.1184996363559836,1.0
1970000,-0.03214515,None,None,None,1.331192,444.3333333333333,-1.9891004592180253,-1.9891004592180253,1.0
1980000,0.004378918,0.031356975,0.021250188,0.00010295846,1.3310724,716.7777777777778,1.6417402560581211,1.6417402560581211,1.0
1990000,0.11428574,0.03243895,0.022117855,0.00010188689,1.33081,775.0,1.1404469840406244,1.1404469840406244,1.0
2000000,0.018570397,0.038455058,0.027123539,0.0001007965,1.3309706,152.86666666666667,2.716899763699621,2.716899763699621,1.0
2010000,0.019398794,0.04199402,0.016899286,9.9669676e-05,1.3314893,855.0,0.04179935363354161,0.04179935363354161,1.0
2020000,0.003841027,0.024805559,0.018647766,9.8566496e-05,1.3317269,848.9130434782609,1.0512287115246484,1.0512287115246484,1.0
2030000,0.16185041,0.04820615,0.021143517,9.752249e-05,1.3318168,1078.2941176470588,0.7568244844442233,0.7568244844442233,1.0
2040000,0.039745875,0.04159367,0.018377168,9.647288e-05,1.3317082,846.7333333333333,0.8817995788607126,0.8817995788607126,1.0
2050000,-0.002373315,0.0405701,0.021077989,9.5374104e-05,1.3311262,353.4,0.39699992537498474,0.39699992537498474,1.0
2060000,0.07337359,0.025860704,0.023434434,9.432207e-05,1.3300648,471.48,1.5713122558493826,1.5713122558493826,1.0
2070000,0.08581523,0.040106587,0.020292427,9.320249e-05,1.3291253,696.1111111111111,1.8314996676357544,1.8314996676357544,1.0
2080000,0.09367939,0.033359967,0.025237404,9.208568e-05,1.3289946,261.7857142857143,2.313899751426652,2.313899751426652,1.0
2090000,0.05480735,0.03391272,0.029621756,9.1045666e-05,1.3289618,306.6,2.2769496764114594,2.2769496764114594,1.0
