Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2400000,0.44903928,1.3334111,555.1052631578947,3.2176893621610754,3.2176893621610754,1.0
2410000,0.6076895,1.3335304,222.3469387755102,2.995030148498481,2.995030148498481,1.0
2420000,0.48372373,1.333297,176.1764705882353,3.215818398355182,3.215818398355182,1.0
2430000,0.5344166,1.3331577,459.3076923076923,3.324774351042335,3.324774351042335,1.0
2440000,0.4826945,1.3330364,409.7027027027027,3.2898930654960816,3.2898930654960816,1.0
2450000,0.4558686,1.3327113,421.1333333333333,3.0341580151794725,3.0341580151794725,1.0
2460000,0.38845894,1.3323936,152.2,2.8746667981264182,2.8746667981264182,1.0
2470000,0.4500152,1.3322362,337.92105263157896,3.033257410543904,3.033257410543904,1.0
2480000,0.59468406,1.3322417,290.2758620689655,3.0906113425196424,3.0906113425196424,1.0
2490000,0.5550553,1.3321365,246.37142857142857,3.225179682306659,3.225179682306659,1.0
2500000,0.466288,1.3317575,951.8888888888889,3.717277816063466,3.717277816063466,1.0
2510000,0.5118631,1.3314443,352.3333333333333,2.995000236894502,2.995000236894502,1.0
2520000,0.5698226,1.331124,252.7,3.214889122772082,3.214889122772082,1.0
2530000,0.49320605,1.3305396,238.45454545454547,3.204064321393768,3.204064321393768,1.0
2540000,0.617611,1.3298558,138.1818181818182,3.2235911222576927,3.2235911222576927,1.0
2550000,0.5546031,1.3296764,382.18367346938777,3.2471736226960237,3.2471736226960237,1.0
2560000,0.57602614,1.3295981,200.0810810810811,3.214357293406335,3.214357293406335,1.0
2570000,0.60153276,1.3295785,354.7647058823529,3.0871913655548053,3.0871913655548053,1.0
2580000,0.51435536,1.3293064,236.07692307692307,2.8388601688342168,2.8388601688342168,1.0
2590000,0.51059663,1.3290571,165.54545454545453,3.0459413719723027,3.0459413719723027,1.0
2600000,0.47930324,1.3288676,252.6,3.375944671492713,3.375944671492713,1.0
2610000,0.4966795,1.3288089,565.6976744186046,3.14825017190257,3.14825017190257,1.0
2620000,0.6186231,1.3287725,224.44,3.099525218823692,3.099525218823692,1.0
2630000,0.59405315,1.3286889,228.4814814814815,3.325203291286016,3.325203291286016,1.0
2640000,0.5385967,1.3284382,257.2857142857143,3.242600224497728,3.242600224497728,1.0
2650000,0.53821415,1.3281013,443.72727272727275,3.4163613106243753,3.4163613106243753,1.0
2660000,0.50854963,1.3280202,217.04255319148936,3.2107981330742366,3.2107981330742366,1.0
2670000,0.62756014,1.327954,332.51428571428573,3.0183384516772898,3.0183384516772898,1.0
2680000,0.5339422,1.3277858,406.8780487804878,2.9066488292049364,2.9066488292049364,1.0
2690000,0.70043325,1.3275853,124.52941176470588,3.044051454565189,3.044051454565189,1.0
2700000,0.61827743,1.3273618,147.4848484848485,3.262545722185733,3.262545722185733,1.0
2710000,0.5463084,1.3272206,339.9655172413793,3.143051954233168,3.143051954233168,1.0
2720000,0.5331244,1.3270353,508.8787878787879,3.437652331460571,3.437652331460571,1.0
2730000,0.5982651,1.3268899,312.72549019607845,3.137129231978531,3.137129231978531,1.0
2740000,0.62390906,1.3267524,172.73333333333332,2.883133496250957,2.883133496250957,1.0
2750000,0.62590283,1.3266644,277.05128205128204,3.036338446036954,3.036338446036954,1.0
2760000,0.4490399,1.3266315,269.8888888888889,3.275913259475087,3.275913259475087,1.0
2770000,0.45131943,1.3266994,221.0,3.2924669091647956,3.2924669091647956,1.0
2780000,0.51091415,1.3268778,221.0,3.294500089037823,3.294500089037823,1.0
2790000,0.4527877,1.3269444,397.3695652173913,2.9334376843762584,2.9334376843762584,1.0
2800000,0.5732342,1.3269937,372.0238095238095,3.3191953176709186,3.3191953176709186,1.0
2810000,0.52880293,1.3270643,169.93333333333334,3.2002189235645346,3.2002189235645346,1.0
2820000,0.48866403,1.3269514,152.66666666666666,3.1255519230416495,3.1255519230416495,1.0
2830000,0.5100605,1.3269908,166.04,3.0698203169740736,3.0698203169740736,1.0
2840000,0.56472915,1.3269852,451.3333333333333,3.171023005700342,3.171023005700342,1.0
2850000,0.6104024,1.3268996,189.97435897435898,3.00879087291528,3.00879087291528,1.0
2860000,0.5488585,1.326847,190.83333333333334,3.1905419648464886,3.1905419648464886,1.0
2870000,0.44358447,1.3268218,234.1304347826087,3.391391520054363,3.391391520054363,1.0
2880000,0.50305545,1.3267859,429.7586206896552,2.9246209122798534,2.9246209122798534,1.0
2890000,0.45046645,1.3267514,206.92,3.1302294381069564,3.1302294381069564,1.0
2900000,0.470948,1.3267568,302.6666666666667,3.2503422556083503,3.2503422556083503,1.0
2910000,0.476906,1.3267899,757.28125,3.184928791776266,3.184928791776266,1.0
2920000,0.47725952,1.3267635,593.9354838709677,2.9715716703046513,2.9715716703046513,1.0
2930000,0.5527755,1.3267927,187.4,3.0173669014126063,3.0173669014126063,1.0
2940000,0.53549767,1.326771,177.26666666666668,2.9017694384517827,2.9017694384517827,1.0
2950000,0.53329855,1.3267303,310.1111111111111,3.278285975069074,3.278285975069074,1.0
2960000,0.520112,1.3267269,161.2,3.0293848574570474,3.0293848574570474,1.0
2970000,0.4852979,1.3267286,837.5263157894736,3.241587139941934,3.241587139941934,1.0
2980000,0.423236,1.3267239,211.2,3.230271119272705,3.230271119272705,1.0
2990000,0.50725305,1.3267246,316.7647058823529,3.2673949642646076,3.2673949642646076,1.0
3000000,0.44061998,1.3267276,215.13793103448276,3.1702730022811783,3.1702730022811783,1.0
